TSS type,chr,start position
outron,chrII,13500709
exon,chrII,13503955
exon,chrII,13507727
outron,chrII,13532613
outron,chrII,13541676
outron,chrII,13547841
outron,chrII,13567942
outron,chrII,13575188
outron,chrII,13575712
exon,chrII,13584897
exon,chrII,13590464
exon,chrII,13594122
exon,chrII,13595552
outron,chrII,13597666
outron,chrII,13596738
exon,chrII,13609688
outron,chrII,13613619
outron,chrII,13617944
exon,chrII,13624360
exon,chrII,13627059
exon,chrII,13632323
outron,chrII,13632465
outron,chrII,13638475
outron,chrII,13641412
outron,chrII,13645452
outron,chrII,13649056
outron,chrII,13663519
exon,chrII,13669014
outron,chrII,13695123
exon,chrII,13699042
outron,chrII,13717575
outron,chrII,13725803
outron,chrII,13725916
outron,chrII,13729408
outron,chrII,13735238
outron,chrII,13739684
outron,chrII,13749896
outron,chrII,13756203
exon,chrII,13771482
outron,chrII,13791257
exon,chrII,13817212
exon,chrII,13824681
exon,chrII,13822149
exon,chrII,13824089
exon,chrII,13829633
outron,chrII,13829776
exon,chrII,13834465
exon,chrII,13836183
outron,chrII,13841079
exon,chrII,13862483
outron,chrII,13872682
outron,chrII,13875260
outron,chrII,13882265
outron,chrII,13888405
exon,chrII,13894083
outron,chrII,13908753
exon,chrII,13916244
exon,chrII,13920146
exon,chrII,13925160
outron,chrII,13932571
exon,chrII,13939612
outron,chrII,13956598
outron,chrII,13964472
exon,chrII,13970514
outron,chrII,13973717
outron,chrII,13976221
exon,chrII,13981269
exon,chrII,13986812
outron,chrII,13997500
exon,chrII,13998871
exon,chrII,14004785
outron,chrII,14004976
outron,chrII,14011084
outron,chrII,14017703
outron,chrII,14023209
outron,chrII,14037817
outron,chrII,14059964
outron,chrII,14060578
outron,chrII,14063340
outron,chrII,14065910
outron,chrII,14102241
outron,chrII,14109519
outron,chrII,14127704
exon,chrII,14151203
outron,chrII,14156041
outron,chrII,14154523
outron,chrII,14155599
exon,chrII,14171409
outron,chrII,14180108
outron,chrII,14196720
exon,chrII,14205310
outron,chrII,14209836
outron,chrII,14226248
outron,chrII,14235030
outron,chrII,14244519
outron,chrII,14251097
exon,chrII,14269071
exon,chrII,14276550
outron,chrII,14290401
outron,chrII,14297186
outron,chrII,14312199
outron,chrII,14344533
outron,chrII,14346040
outron,chrII,14349531
outron,chrII,14349663
outron,chrII,14357638
outron,chrII,14358071
outron,chrII,14361390
outron,chrII,14365384
outron,chrII,14377825
outron,chrII,14383774
outron,chrII,14390049
exon,chrII,14390177
exon,chrII,14407724
outron,chrII,14415877
outron,chrII,14425873
outron,chrII,14441311
outron,chrII,14479910
outron,chrII,14488654
outron,chrII,14488779
outron,chrII,14495314
exon,chrII,14496911
exon,chrII,14500375
exon,chrII,14506247
outron,chrII,14526009
outron,chrII,14524081
exon,chrII,14525216
outron,chrII,14528207
outron,chrII,14527997
outron,chrII,14533952
outron,chrII,14539971
exon,chrII,14535657
outron,chrII,14563833
outron,chrII,14571953
exon,chrII,14576166
exon,chrII,14578100
exon,chrII,14580658
outron,chrII,14582758
exon,chrII,14587431
exon,chrII,14592326
outron,chrII,14597946
exon,chrII,14616013
exon,chrII,14622270
outron,chrII,14627099
exon,chrII,14633084
outron,chrII,14645414
exon,chrII,14678394
exon,chrII,14686967
exon,chrII,14687153
outron,chrII,14697906
exon,chrII,14698251
outron,chrII,14703348
outron,chrII,14752751
outron,chrII,14754254
outron,chrII,14754428
exon,chrII,14757486
exon,chrII,14773098
exon,chrII,14777665
exon,chrII,14788809
outron,chrII,14789575
outron,chrII,14794999
outron,chrII,14797747
exon,chrII,14804556
exon,chrII,14804657
outron,chrII,14812744
outron,chrII,14815067
outron,chrII,14818804
exon,chrII,14840793
outron,chrII,14857062
outron,chrII,14869407
outron,chrII,14901532
outron,chrII,14910479
exon,chrII,14931081
outron,chrII,14958152
outron,chrII,14966061
outron,chrII,14969346
outron,chrII,14969447
outron,chrII,14985287
exon,chrII,14990239
outron,chrII,15004810
outron,chrII,15010333
outron,chrII,15025976
outron,chrII,15037516
outron,chrII,15039235
outron,chrII,15072459
exon,chrII,15077169
outron,chrII,15084142
outron,chrII,15089885
outron,chrII,15108947
outron,chrII,15120111
exon,chrII,15123058
exon,chrII,15134974
exon,chrII,15135389
exon,chrII,15145874
outron,chrII,15155114
outron,chrII,15175134
exon,chrII,15173286
exon,chrII,15194801
outron,chrII,15206046
outron,chrII,15232863
exon,chrII,15251630
exon,chrII,15273954
exon,chrIII,3054
exon,chrIII,19615
outron,chrIII,24632
exon,chrIII,39695
outron,chrIII,39864
outron,chrIII,62925
outron,chrIII,67161
outron,chrIII,70217
outron,chrIII,86438
outron,chrIII,87301
outron,chrIII,87442
outron,chrIII,95100
exon,chrIII,115125
outron,chrIII,120427
exon,chrIII,131765
outron,chrIII,130900
outron,chrIII,134443
exon,chrIII,141223
exon,chrIII,143235
exon,chrIII,144583
exon,chrIII,145224
exon,chrIII,146481
exon,chrIII,152240
exon,chrIII,154281
exon,chrIII,156841
exon,chrIII,154476
exon,chrIII,167179
exon,chrIII,171726
exon,chrIII,171829
exon,chrIII,179111
exon,chrIII,179219
exon,chrIII,180154
exon,chrIII,183279
outron,chrIII,188627
outron,chrIII,188746
outron,chrIII,190602
outron,chrIII,191986
outron,chrIII,209003
outron,chrIII,220637
outron,chrIII,228622
outron,chrIII,235434
outron,chrIII,253425
outron,chrIII,264712
exon,chrIII,266959
outron,chrIII,283770
outron,chrIII,292598
outron,chrIII,299343
outron,chrIII,315030
outron,chrIII,344668
outron,chrIII,381362
exon,chrIII,384784
exon,chrIII,387349
outron,chrIII,400539
outron,chrIII,402501
outron,chrIII,428751
outron,chrIII,433177
exon,chrIII,439966
outron,chrIII,457322
exon,chrIII,463810
outron,chrIII,471812
outron,chrIII,472244
outron,chrIII,475212
exon,chrIII,486547
outron,chrIII,490201
exon,chrIII,512150
exon,chrIII,518238
outron,chrIII,524299
outron,chrIII,527227
exon,chrIII,556826
outron,chrIII,572906
outron,chrIII,587769
outron,chrIII,598233
outron,chrIII,600758
exon,chrIII,606067
exon,chrIII,610208
outron,chrIII,620367
exon,chrIII,627845
outron,chrIII,632296
exon,chrIII,636696
outron,chrIII,639081
outron,chrIII,640359
outron,chrIII,640666
outron,chrIII,650123
outron,chrIII,656075
exon,chrIII,666365
outron,chrIII,676096
outron,chrIII,683990
exon,chrIII,687967
outron,chrIII,688585
exon,chrIII,696412
outron,chrIII,748181
outron,chrIII,759407
outron,chrIII,763200
exon,chrIII,771285
outron,chrIII,772918
outron,chrIII,778276
outron,chrIII,784865
outron,chrIII,783547
exon,chrIII,793687
outron,chrIII,793855
outron,chrIII,795093
exon,chrIII,811821
outron,chrIII,822723
exon,chrIII,833724
outron,chrIII,845768
outron,chrIII,852417
outron,chrIII,854109
exon,chrIII,854224
exon,chrIII,856456
outron,chrIII,860126
outron,chrIII,861938
outron,chrIII,869973
outron,chrIII,872452
outron,chrIII,871634
outron,chrIII,881777
outron,chrIII,879773
outron,chrIII,889075
exon,chrIII,891166
exon,chrIII,895625
exon,chrIII,895746
outron,chrIII,902021
outron,chrIII,908095
outron,chrIII,909955
outron,chrIII,910948
exon,chrIII,936661
outron,chrIII,947327
outron,chrIII,950591
outron,chrIII,950683
outron,chrIII,952440
exon,chrIII,956101
exon,chrIII,954154
outron,chrIII,956227
outron,chrIII,961554
outron,chrIII,979689
outron,chrIII,981487
outron,chrIII,990658
exon,chrIII,1002698
outron,chrIII,1007854
outron,chrIII,1025356
exon,chrIII,1028402
outron,chrIII,1031703
outron,chrIII,1037301
outron,chrIII,1037403
exon,chrIII,1062960
exon,chrIII,1066303
outron,chrIII,1080703
outron,chrIII,1080865
outron,chrIII,1081313
outron,chrIII,1102256
exon,chrIII,1116372
exon,chrIII,1116448
exon,chrIII,1180920
outron,chrIII,1196350
outron,chrIII,1204900
outron,chrIII,1202493
outron,chrIII,1207104
outron,chrIII,1213831
outron,chrIII,1222183
exon,chrIII,1239267
outron,chrIII,1243457
outron,chrIII,1249349
outron,chrIII,1249488
exon,chrIII,1258546
outron,chrIII,1273699
outron,chrIII,1284856
exon,chrIII,1315233
exon,chrIII,1313921
exon,chrIII,1323685
exon,chrIII,1326769
exon,chrIII,1345811
exon,chrIII,1347152
exon,chrIII,1350848
exon,chrIII,1372826
exon,chrIII,1376333
exon,chrIII,1381200
exon,chrIII,1385715
outron,chrIII,1392033
exon,chrIII,1398457
outron,chrIII,1401740
outron,chrIII,1404382
outron,chrIII,1414406
outron,chrIII,1418796
outron,chrIII,1418948
outron,chrIII,1430168
outron,chrIII,1437053
outron,chrIII,1456978
exon,chrIII,1456365
outron,chrIII,1483786
outron,chrIII,1495394
outron,chrIII,1495989
exon,chrIII,1496314
outron,chrIII,1518033
outron,chrIII,1533240
outron,chrIII,1533807
outron,chrIII,1542010
outron,chrIII,1540428
outron,chrIII,1554920
outron,chrIII,1558582
outron,chrIII,1558701
outron,chrIII,1569923
outron,chrIII,1576636
outron,chrIII,1591775
exon,chrIII,1604952
outron,chrIII,1614549
outron,chrIII,1619017
outron,chrIII,1619249
outron,chrIII,1625630
exon,chrIII,1657455
outron,chrIII,1661148
outron,chrIII,1678984
exon,chrIII,1698950
exon,chrIII,1702498
exon,chrIII,1705610
exon,chrIII,1721944
outron,chrIII,1734618
exon,chrIII,1754943
outron,chrIII,1770161
outron,chrIII,1777690
exon,chrIII,1787312
outron,chrIII,1818373
exon,chrIII,1824650
outron,chrIII,1824768
outron,chrIII,1847273
outron,chrIII,1852762
outron,chrIII,1859783
outron,chrIII,1860349
outron,chrIII,1905753
outron,chrIII,1905846
exon,chrIII,1911008
exon,chrIII,1926654
exon,chrIII,1931556
exon,chrIII,1943582
outron,chrIII,1950347
outron,chrIII,1950481
outron,chrIII,1962240
exon,chrIII,1976048
exon,chrIII,1977183
outron,chrIII,1984891
exon,chrIII,2003082
exon,chrIII,2049115
exon,chrIII,2068663
outron,chrIII,2091594
exon,chrIII,2117621
outron,chrIII,2151244
exon,chrIII,2160343
exon,chrIII,2162260
exon,chrIII,2172338
outron,chrIII,2197700
exon,chrIII,2224719
outron,chrIII,2227167
exon,chrIII,2234311
exon,chrIII,2233612
exon,chrIII,2239297
exon,chrIII,2247310
exon,chrIII,2259576
outron,chrIII,2263075
exon,chrIII,2263228
outron,chrIII,2272290
exon,chrIII,2277221
exon,chrIII,2304927
outron,chrIII,2309195
outron,chrIII,2314333
outron,chrIII,2331443
outron,chrIII,2342479
outron,chrIII,2347171
exon,chrIII,2362919
exon,chrIII,2374181
outron,chrIII,2376106
outron,chrIII,2387142
exon,chrIII,2394307
outron,chrIII,2401270
outron,chrIII,2401733
outron,chrIII,2418262
exon,chrIII,2424219
exon,chrIII,2438029
exon,chrIII,2433170
exon,chrIII,2445673
exon,chrIII,2444460
outron,chrIII,2456905
outron,chrIII,2460476
exon,chrIII,2469356
exon,chrIII,2467675
outron,chrIII,2472069
outron,chrIII,2487298
outron,chrIII,2509781
outron,chrIII,2528872
outron,chrIII,2530501
exon,chrIII,2560413
outron,chrIII,2572246
outron,chrIII,2576815
outron,chrIII,2576774
outron,chrIII,2586388
outron,chrIII,2597231
outron,chrIII,2597544
exon,chrIII,2603719
outron,chrIII,2606526
exon,chrIII,2618951
outron,chrIII,2619830
outron,chrIII,2623107
outron,chrIII,2627602
exon,chrIII,2636406
outron,chrIII,2656910
outron,chrIII,2688976
outron,chrIII,2685631
outron,chrIII,2698885
outron,chrIII,2698995
exon,chrIII,2716413
exon,chrIII,2726070
outron,chrIII,2739732
exon,chrIII,2746687
exon,chrIII,2756448
exon,chrIII,2763697
outron,chrIII,2769770
exon,chrIII,2781034
outron,chrIII,2785983
outron,chrIII,2786084
outron,chrIII,2786708
outron,chrIII,2788089
exon,chrIII,2802522
exon,chrIII,2802014
outron,chrIII,2804691
outron,chrIII,2815120
outron,chrIII,2819246
outron,chrIII,2832981
outron,chrIII,2836130
exon,chrIII,2841296
exon,chrIII,2842120
exon,chrIII,2855521
outron,chrIII,2874396
outron,chrIII,2881304
exon,chrIII,2901206
outron,chrIII,2946386
outron,chrIII,2964465
exon,chrIII,2970659
exon,chrIII,2966029
outron,chrIII,2977943
outron,chrIII,2980432
outron,chrIII,3060776
outron,chrIII,3068159
outron,chrIII,3085120
outron,chrIII,3104797
outron,chrIII,3112640
outron,chrIII,3117101
outron,chrIII,3129309
exon,chrIII,3139194
outron,chrIII,3144572
outron,chrIII,3152719
outron,chrIII,3154902
outron,chrIII,3165617
outron,chrIII,3175236
outron,chrIII,3183165
exon,chrIII,3185030
outron,chrIII,3200253
exon,chrIII,3232890
outron,chrIII,3248665
exon,chrIII,3255653
exon,chrIII,3261574
exon,chrIII,3266670
outron,chrIII,3279323
outron,chrIII,3281002
outron,chrIII,3295304
outron,chrIII,3294529
outron,chrIII,3296744
outron,chrIII,3311421
outron,chrIII,3322382
outron,chrIII,3320963
exon,chrIII,3331301
outron,chrIII,3342137
exon,chrIII,3353625
outron,chrIII,3368254
exon,chrIII,3389111
outron,chrIII,3389807
outron,chrIII,3395259
outron,chrIII,3396342
outron,chrIII,3397487
outron,chrIII,3404555
outron,chrIII,3402878
outron,chrIII,3405407
exon,chrIII,3414291
outron,chrIII,3425082
outron,chrIII,3433669
exon,chrIII,3453970
outron,chrIII,3456438
outron,chrIII,3460311
outron,chrIII,3461421
outron,chrIII,3469809
outron,chrIII,3471639
outron,chrIII,3480971
exon,chrIII,3488504
outron,chrIII,3494217
outron,chrIII,3501075
outron,chrIII,3502673
outron,chrIII,3505268
exon,chrIII,3510018
outron,chrIII,3510171
outron,chrIII,3519335
outron,chrIII,3528609
outron,chrIII,3537554
outron,chrIII,3618935
exon,chrIII,3630959
outron,chrIII,3633929
exon,chrIII,3643351
outron,chrIII,3650808
exon,chrIII,3650905
exon,chrIII,3657484
outron,chrIII,3664363
exon,chrIII,3687230
outron,chrIII,3699828
outron,chrIII,3702528
outron,chrIII,3700636
exon,chrIII,3703615
outron,chrIII,3705197
outron,chrIII,3706832
outron,chrIII,3709238
outron,chrIII,3713001
outron,chrIII,3719676
outron,chrIII,3726495
exon,chrIII,3729927
exon,chrIII,3734220
outron,chrIII,3735259
outron,chrIII,3735987
outron,chrIII,3743620
outron,chrIII,3753270
outron,chrIII,3759443
exon,chrIII,3766942
outron,chrIII,3775129
exon,chrIII,3783473
outron,chrIII,3801324
exon,chrIII,3804409
outron,chrIII,3809401
outron,chrIII,3820236
outron,chrIII,3820464
exon,chrIII,3829661
exon,chrIII,3831526
outron,chrIII,3835078
outron,chrIII,3841449
exon,chrIII,3840508
outron,chrIII,3843999
exon,chrIII,3844104
outron,chrIII,3852310
outron,chrIII,3863017
outron,chrIII,3863964
outron,chrIII,3866848
outron,chrIII,3884707
outron,chrIII,3908332
outron,chrIII,3916852
outron,chrIII,3918546
outron,chrIII,3921773
outron,chrIII,3922177
exon,chrIII,3927708
exon,chrIII,3933560
exon,chrIII,3955917
exon,chrIII,3960227
exon,chrIII,3964897
exon,chrIII,3989494
outron,chrIII,3992387
outron,chrIII,4011042
outron,chrIII,4019538
exon,chrIII,4020060
outron,chrIII,4037321
exon,chrIII,4058007
exon,chrIII,4060890
outron,chrIII,4064058
outron,chrIII,4092093
exon,chrIII,4087845
outron,chrIII,4095046
exon,chrIII,4095183
outron,chrIII,4098197
outron,chrIII,4121205
exon,chrIII,4152316
outron,chrIII,4151063
outron,chrIII,4152679
outron,chrIII,4159673
outron,chrIII,4164509
outron,chrIII,4166854
outron,chrIII,4168805
exon,chrIII,4172500
outron,chrIII,4171227
outron,chrIII,4176341
exon,chrIII,4174902
outron,chrIII,4178726
outron,chrIII,4181487
outron,chrIII,4186983
exon,chrIII,4184626
outron,chrIII,4191147
outron,chrIII,4195092
exon,chrIII,4204235
outron,chrIII,4201816
outron,chrIII,4205821
exon,chrIII,4208464
outron,chrIII,4220210
outron,chrIII,4229113
outron,chrIII,4243583
outron,chrIII,4244453
outron,chrIII,4248285
outron,chrIII,4269629
outron,chrIII,4269740
outron,chrIII,4282002
exon,chrIII,4288306
exon,chrIII,4291504
exon,chrIII,4295171
outron,chrIII,4301223
outron,chrIII,4303273
outron,chrIII,4313183
outron,chrIII,4313625
outron,chrIII,4317302
exon,chrIII,4320077
exon,chrIII,4324725
outron,chrIII,4330566
outron,chrIII,4332749
exon,chrIII,4343246
outron,chrIII,4343358
outron,chrIII,4345267
exon,chrIII,4349827
exon,chrIII,4356576
outron,chrIII,4364662
outron,chrIII,4367773
outron,chrIII,4376118
outron,chrIII,4392266
exon,chrIII,4404398
outron,chrIII,4404547
outron,chrIII,4406054
outron,chrIII,4407326
outron,chrIII,4408410
outron,chrIII,4412288
outron,chrIII,4415484
outron,chrIII,4418260
outron,chrIII,4419441
outron,chrIII,4418439
outron,chrIII,4439446
outron,chrIII,4450856
exon,chrIII,4447949
exon,chrIII,4461461
outron,chrIII,4468503
exon,chrIII,4468578
outron,chrIII,4475557
outron,chrIII,4475701
outron,chrIII,4489230
outron,chrIII,4502472
exon,chrIII,4506528
outron,chrIII,4540604
outron,chrIII,4542467
outron,chrIII,4542589
outron,chrIII,4546288
outron,chrIII,4552238
outron,chrIII,4568653
outron,chrIII,4568768
outron,chrIII,4578417
outron,chrIII,4578639
outron,chrIII,4581578
outron,chrIII,4583709
exon,chrIII,4587256
outron,chrIII,4587371
outron,chrIII,4592790
outron,chrIII,4594578
outron,chrIII,4596366
exon,chrIII,4600498
outron,chrIII,4612680
exon,chrIII,4616538
exon,chrIII,4637849
outron,chrIII,4643334
outron,chrIII,4649556
outron,chrIII,4666685
exon,chrIII,4672031
outron,chrIII,4689725
exon,chrIII,4689272
outron,chrIII,4693393
outron,chrIII,4693486
outron,chrIII,4695052
outron,chrIII,4697818
outron,chrIII,4704014
outron,chrIII,4704130
exon,chrIII,4705284
exon,chrIII,4707112
outron,chrIII,4715231
outron,chrIII,4720916
exon,chrIII,4722090
outron,chrIII,4730534
exon,chrIII,4736013
outron,chrIII,4740823
exon,chrIII,4741079
exon,chrIII,4747990
exon,chrIII,4748123
outron,chrIII,4753004
outron,chrIII,4754235
outron,chrIII,4754396
exon,chrIII,4766369
exon,chrIII,4767336
